mitigation,workload,branch_predictor,prefetcher,WS,MPKI,RBMPKI,NRH,Prac Level,Total Energy,Mitigation Energy,ME Percentage
TPRAC-TREFper2tREFI,416.gamess,hashed_perceptron,spp_dev,8.624,0.011044508091415243,0.02194277269633257,512.0,1.0,14519979.180845378,1141325.9790953752,7.8603830272773525
TPRAC-TREFper2tREFI,cassandra,hashed_perceptron,spp_dev,0.35074000000000005,397.9748396687356,450.0637255236927,4096.0,1.0,701873682.7467413,16207321.548391312,2.309150769831534
TPRAC-TREFper2tREFI,403.gcc,hashed_perceptron,spp_dev,8.824,0.5178224773438458,0.3910492214381967,512.0,1.0,15592919.748375705,1212503.1689257063,7.775985437570224
TPRAC-TREFper2tREFI,625.x264,hashed_perceptron,spp_dev,12.118,1.005078172122991,0.492071876365173,1024.0,1.0,10916724.301935332,450101.7523853312,4.123047719594206
TPRAC-TREFper2tREFI,621.wrf,hashed_perceptron,spp_dev,5.676,0.12996135012463855,0.05651743316346091,256.0,1.0,22726540.840746887,3161540.4149968904,13.911225809290336
TPRAC-TREFper2tREFI,436.cactusADM,hashed_perceptron,spp_dev,3.7549,18.133855296103263,12.274232287719226,1024.0,1.0,53159518.12650598,1444649.2451559734,2.7175740038088376
TPRAC-TREFper2tREFI,607.cactuBSSN,hashed_perceptron,spp_dev,2.7729,19.700752212352814,17.6590125773771,2048.0,1.0,62880078.79075244,1131896.6037524352,1.8000877631198187
TPRAC-TREFper2tREFI,465.tonto,hashed_perceptron,spp_dev,8.932,0.1057738184373185,0.10857022390999718,128.0,1.0,16278683.597151898,3067105.4851018977,18.84123778681045
TPRAC-TREFper2tREFI,600.perlbench,hashed_perceptron,spp_dev,9.812,0.14197616030595447,0.08425719543262335,1024.0,1.0,12714082.66324621,541785.0403712103,4.261298708851399
TPRAC-TREFper2tREFI,625.x264,hashed_perceptron,spp_dev,11.308,1.0069755202275361,0.521437567526484,128.0,1.0,14009122.006380372,2525113.4436553717,18.024780157566788
TPRAC-TREFper2tREFI,nutch,hashed_perceptron,spp_dev,0.25783,319.83212559986873,372.3386234016097,2048.0,1.0,494105255.47291243,7064269.399937362,1.4297094235875085
TPRAC-TREFper2tREFI,649.fotonik3d,hashed_perceptron,spp_dev,1.0599,80.08959989869749,58.19321316928094,1024.0,1.0,219556553.72401062,5422284.903735603,2.469652948985337
TPRAC-TREFper2tREFI,628.pop2,hashed_perceptron,spp_dev,2.3537,30.36337636784902,12.01797339438833,1024.0,1.0,83139490.81336002,2470562.1644600253,2.971586835919159
TPRAC-TREFper2tREFI,437.leslie3d,hashed_perceptron,spp_dev,2.0758,37.679669206537476,14.690679759228738,2048.0,1.0,47874178.822336614,882132.0510616109,1.8426050801523832
TPRAC-TREFper2tREFI,459.GemsFDTD,hashed_perceptron,spp_dev,1.6075,11.948009113298456,13.616722603173267,256.0,1.0,107893083.30568136,12787395.289056348,11.851913855151636
TPRAC-TREFper2tREFI,445.gobmk,hashed_perceptron,spp_dev,9.044,0.017896106340718716,0.07031452425642352,512.0,1.0,14193745.77850382,1116826.2325788192,7.868439029464885
TPRAC-TREFper2tREFI,481.wrf,hashed_perceptron,spp_dev,8.027999999999999,1.614004734668168,1.5328881485322114,128.0,1.0,19670186.82309755,3393405.8705225457,17.25151825471158
TPRAC-TREFper2tREFI,605.mcf,hashed_perceptron,spp_dev,1.003,44.300636963325964,21.006137310442707,1024.0,1.0,72647762.7916893,2479328.9631392974,3.412808416755437
TPRAC-TREFper2tREFI,464.h264ref,hashed_perceptron,spp_dev,7.6739999999999995,1.8944859780117862,0.9332301853514824,2048.0,1.0,16692021.225266844,428038.3825418431,2.5643292490781047
TPRAC-TREFper2tREFI,623.xalancbmk,hashed_perceptron,spp_dev,5.012,2.0468455669122325,1.7180698585347605,256.0,1.0,28006910.334483624,3659669.8813086213,13.067024664990045
TPRAC-TREFper2tREFI,437.leslie3d,hashed_perceptron,spp_dev,2.0758,37.679669206537476,14.690679759228738,4096.0,1.0,47874178.822336614,882132.0510616109,1.8426050801523832
TPRAC-TREFper2tREFI,401.bzip2,hashed_perceptron,spp_dev,4.359,4.556632895511374,2.51571317758417,128.0,1.0,35660434.675552286,6057857.8873772845,16.987616506902448
TPRAC-TREFper2tREFI,444.namd,hashed_perceptron,spp_dev,11.285000000000002,0.40747973334359566,0.18546823754898722,128.0,1.0,14128806.76048572,2614131.7010607207,18.502140664643445
TPRAC-TREFper2tREFI,607.cactuBSSN,hashed_perceptron,spp_dev,2.3037,17.747579608223024,17.707380268763565,256.0,1.0,77149891.16123606,7791383.628986044,10.099020895185426
TPRAC-TREFper2tREFI,648.exchange2,hashed_perceptron,spp_dev,12.036,0.000388718900544362,0.007886869011044772,512.0,1.0,10927016.761048779,856713.3583487787,7.840322542587104
TPRAC-TREFper2tREFI,cloud9,hashed_perceptron,spp_dev,0.3766,121.67966171236465,136.34575877881133,128.0,1.0,333037137.3991909,45138267.33071586,13.553523695050087
TPRAC-TREFper2tREFI,429.mcf,hashed_perceptron,spp_dev,1.0974,61.18811467793384,41.05451223783931,256.0,1.0,98974104.42789152,9553327.4136165,9.65235044948213
TPRAC-TREFper2tREFI,458.sjeng,hashed_perceptron,spp_dev,5.715,0.8802840489985017,0.9828679149925509,256.0,1.0,24015792.80604595,3310550.009145947,13.784887452528821
TPRAC-TREFper2tREFI,456.hmmer,hashed_perceptron,spp_dev,7.86,0.707321498923656,0.685567988213436,256.0,1.0,18086251.652159113,2414075.9881841117,13.3475749127704
TPRAC-TREFper2tREFI,482.sphinx3,hashed_perceptron,spp_dev,2.0232,40.575616579212564,16.51234618129023,4096.0,1.0,108761655.58394685,1969358.862096848,1.8107106328266707
TPRAC-TREFper2tREFI,638.imagick,hashed_perceptron,spp_dev,13.748,1.1046569152963222,0.48858801274895375,4096.0,1.0,9813032.505616736,254063.93904173395,2.5890461373312896
TPRAC-TREFper2tREFI,619.lbm,hashed_perceptron,spp_dev,0.8223,67.48246225640015,67.13964267153125,128.0,1.0,147114537.8871014,19188110.183426395,13.04297349467374
TPRAC-TREFper2tREFI,483.xalancbmk,hashed_perceptron,spp_dev,0.9413999999999999,48.30768984184717,22.167626046149856,512.0,1.0,161411218.45643267,10184381.018132668,6.309586852466259
TPRAC-TREFper2tREFI,657.xz,hashed_perceptron,spp_dev,4.881,3.6532033464152613,3.535136011143653,2048.0,1.0,27756302.82306069,667170.5285356955,2.403672177770708
TPRAC-TREFper2tREFI,459.GemsFDTD,hashed_perceptron,spp_dev,1.8701,11.94891000481031,13.447377345988642,1024.0,1.0,85574151.28098147,2983498.7035064762,3.486448488060609
TPRAC-TREFper2tREFI,631.deepsjeng,hashed_perceptron,spp_dev,5.84,1.0855560299410807,0.9137129751899109,512.0,1.0,22096788.500020493,1723798.4232954911,7.80112649987075
TPRAC-TREFper2tREFI,483.xalancbmk,hashed_perceptron,spp_dev,1.0214,48.31087206883674,21.84467350974397,4096.0,1.0,144058721.32489833,3084859.941348332,2.1413906169491743
TPRAC-TREFper2tREFI,464.h264ref,hashed_perceptron,spp_dev,7.497999999999999,1.8518385438322236,0.928293538881273,512.0,1.0,18102450.75049183,1332448.5995418304,7.3605978433921635
TPRAC-TREFper2tREFI,cloud9,hashed_perceptron,spp_dev,0.5483,106.51355974910028,135.47624313941685,2048.0,1.0,225756261.69722795,3694271.107077929,1.636398069007931
TPRAC-TREFper2tREFI,649.fotonik3d,hashed_perceptron,spp_dev,0.9756,80.27440643778522,59.333672436861505,512.0,1.0,236977103.05292508,11267951.098875089,4.754869121831812
TPRAC-TREFper2tREFI,464.h264ref,hashed_perceptron,spp_dev,7.1899999999999995,1.8623332156883898,0.9573523646297245,256.0,1.0,20311820.48629458,2649561.7972445777,13.044432915466006
TPRAC-TREFper2tREFI,483.xalancbmk,hashed_perceptron,spp_dev,0.9991000000000001,48.290725004849925,21.887987829920387,1024.0,1.0,148550655.5476236,5004887.589023591,3.3691454073853495
TPRAC-TREFper2tREFI,458.sjeng,hashed_perceptron,spp_dev,6.26,0.9691327163321217,0.9750357394002888,4096.0,1.0,19018078.742153708,519612.5402537063,2.7322031173526553
TPRAC-TREFper2tREFI,471.omnetpp,hashed_perceptron,spp_dev,0.9232,46.92872668870883,35.03613614091458,1024.0,1.0,88264912.61525752,2756374.35210751,3.122842668096679
TPRAC-TREFper2tREFI,453.povray,hashed_perceptron,spp_dev,8.038,0.012814543930381518,0.019596802549797253,2048.0,1.0,14615943.247497123,400435.35212212225,2.7397161123398175
TPRAC-TREFper2tREFI,410.bwaves,hashed_perceptron,spp_dev,1.015,87.86823354934987,32.9449356199348,1024.0,1.0,97205661.9571695,2720898.351919504,2.799115089734566
TPRAC-TREFper2tREFI,cassandra,hashed_perceptron,spp_dev,0.32207,196.2744763293909,221.63213551038132,512.0,1.0,374305000.38543344,17746203.05293339,4.7411076621096635
TPRAC-TREFper2tREFI,nutch,hashed_perceptron,spp_dev,0.16886,319.57630298298346,374.3773308472865,128.0,1.0,709889393.9418683,89197239.7158682,12.564948916981908
TPRAC-TREFper2tREFI,465.tonto,hashed_perceptron,spp_dev,9.086,0.10841567925497704,0.10442819155900387,1024.0,1.0,13261536.542659543,572604.8155345408,4.317786356751292
TPRAC-TREFper2tREFI,459.GemsFDTD,hashed_perceptron,spp_dev,1.9018000000000002,11.601476586161613,13.251844763517381,4096.0,1.0,82674423.14970163,1846722.417501619,2.233728821013593
TPRAC-TREFper2tREFI,607.cactuBSSN,hashed_perceptron,spp_dev,2.6982,19.209619172107157,18.207998297156987,1024.0,1.0,65690036.52309929,1841415.7413992772,2.8031887921873215
TPRAC-TREFper2tREFI,453.povray,hashed_perceptron,spp_dev,8.032,0.012684335055445556,0.019423981746316904,512.0,1.0,15468162.461414997,1215494.7242149978,7.858042138146814
TPRAC-TREFper2tREFI,649.fotonik3d,hashed_perceptron,spp_dev,0.8078000000000001,81.7435030932804,62.27693975957666,256.0,1.0,281274392.9481869,25796349.285536855,9.171239875465224
TPRAC-TREFper2tREFI,483.xalancbmk,hashed_perceptron,spp_dev,0.8216,48.31383032275389,22.897928869975043,256.0,1.0,192271163.81233135,22261391.05625633,11.57812259251982
TPRAC-TREFper2tREFI,447.dealII,hashed_perceptron,spp_dev,9.593,0.10628293880424518,0.09283171129658638,256.0,1.0,14677094.23069146,2023771.56316646,13.788639163564987
TPRAC-TREFper2tREFI,459.GemsFDTD,hashed_perceptron,spp_dev,1.4076,10.697159306656825,13.215444412842565,128.0,1.0,127434235.64681724,21152502.751942236,16.598759858038616
TPRAC-TREFper2tREFI,627.cam4,hashed_perceptron,spp_dev,1.6704,36.50440717634611,13.563068440860059,512.0,1.0,115928166.62346402,6769597.739489021,5.839476234862533
TPRAC-TREFper2tREFI,444.namd,hashed_perceptron,spp_dev,11.618,0.3976908085889361,0.17031872491558986,2048.0,1.0,11005386.208390888,298424.5293158871,2.711622506153922
TPRAC-TREFper2tREFI,cloud9,hashed_perceptron,spp_dev,0.5463,107.2814445272241,126.24152588425058,1024.0,1.0,219423231.35478932,5805093.11826431,2.645614633610947
TPRAC-TREFper2tREFI,436.cactusADM,hashed_perceptron,spp_dev,3.5556,18.060767365510202,12.439765155393625,512.0,1.0,56411884.13341006,2908694.231235048,5.156172809892672
TPRAC-TREFper2tREFI,482.sphinx3,hashed_perceptron,spp_dev,1.8274,40.241536281676154,16.66725076162467,512.0,1.0,122915854.3841623,6724311.274112305,5.470662273636469
TPRAC-TREFper2tREFI,631.deepsjeng,hashed_perceptron,spp_dev,5.460000000000001,1.038736469336902,0.8347856989649398,256.0,1.0,25465682.01078762,3521850.470812617,13.829790497347416
TPRAC-TREFper2tREFI,625.x264,hashed_perceptron,spp_dev,12.193000000000001,1.0010386058428962,0.48865744314081644,2048.0,1.0,10635497.323970826,282255.92649582593,2.6539043534867255
TPRAC-TREFper2tREFI,453.povray,hashed_perceptron,spp_dev,8.020999999999999,0.012699890635456108,0.020045354395378905,128.0,1.0,17651061.980897315,3332773.609947316,18.881433953119515
TPRAC-TREFper2tREFI,nutch,hashed_perceptron,spp_dev,0.25783,319.83212559986873,372.3386234016097,4096.0,1.0,494105255.47291243,7064269.399937362,1.4297094235875085
TPRAC-TREFper2tREFI,483.xalancbmk,hashed_perceptron,spp_dev,0.6905,48.39167946829945,23.96824954708034,128.0,1.0,234692301.57560638,37946137.956956364,16.168463005477822
TPRAC-TREFper2tREFI,433.milc,hashed_perceptron,spp_dev,0.8091,107.82295831680831,42.475920633799014,1024.0,1.0,233374175.72970244,6411400.133977457,2.7472620369972893
TPRAC-TREFper2tREFI,657.xz,hashed_perceptron,spp_dev,3.7971,3.6857702230330416,3.5693142106794347,128.0,1.0,41749624.16516487,7180025.440589878,17.197820541294263
TPRAC-TREFper2tREFI,603.bwaves,hashed_perceptron,spp_dev,11.324,0.14742791846190328,0.26648965200699315,1024.0,1.0,11820468.858298084,484792.18782308075,4.1012940656981804
TPRAC-TREFper2tREFI,631.deepsjeng,hashed_perceptron,spp_dev,6.109,1.082562676996595,0.9066089843122985,2048.0,1.0,19849135.229947384,542006.7653723853,2.7306316325289197
TPRAC-TREFper2tREFI,619.lbm,hashed_perceptron,spp_dev,1.2997,67.93475275193956,62.48117254122318,4096.0,1.0,97163691.50234528,1461500.3452452763,1.5041630496408214
TPRAC-TREFper2tREFI,649.fotonik3d,hashed_perceptron,spp_dev,0.6709,79.86550445866291,65.03656671409014,128.0,1.0,334967854.7803776,44790800.00270257,13.371671150973501
TPRAC-TREFper2tREFI,445.gobmk,hashed_perceptron,spp_dev,9.03,0.021236203295922487,0.07800271294777814,256.0,1.0,15369731.72083071,2142626.557155712,13.940559250307501
TPRAC-TREFper2tREFI,473.astar,hashed_perceptron,spp_dev,6.86,1.9441886204704848,1.8572762517179797,256.0,1.0,22111861.275467783,2802538.1902427822,12.674365831663772
TPRAC-TREFper2tREFI,435.gromacs,hashed_perceptron,spp_dev,8.795,0.10060483125113712,0.11424938099873162,128.0,1.0,16429177.161938008,3104287.728463009,18.894967762931
TPRAC-TREFper2tREFI,450.soplex,hashed_perceptron,spp_dev,0.6383,69.63789585378429,48.103204665326075,128.0,1.0,172302048.69142547,25651059.647950478,14.887263293014454
TPRAC-TREFper2tREFI,classification,hashed_perceptron,spp_dev,0.34026,197.19025243835512,217.73156303008685,512.0,1.0,349046045.1817117,16458978.558611698,4.715417574791095
TPRAC-TREFper2tREFI,619.lbm,hashed_perceptron,spp_dev,1.1819,67.5815705954412,63.36640138583029,512.0,1.0,106143599.7193006,4878046.164425609,4.595704477072309
TPRAC-TREFper2tREFI,620.omnetpp,hashed_perceptron,spp_dev,0.9976,33.02837571643946,27.092110525455002,2048.0,1.0,74429347.7660992,1584890.308399186,2.1293889520298417
TPRAC-TREFper2tREFI,cloud9,hashed_perceptron,spp_dev,0.4488,110.98312923584126,126.20575169531531,256.0,1.0,269105123.93649435,25744694.289169356,9.566779670551648
TPRAC-TREFper2tREFI,623.xalancbmk,hashed_perceptron,spp_dev,5.1739999999999995,2.063712899267056,1.7045051095162045,512.0,1.0,25150749.05717682,1852068.0687018232,7.363868425912076
TPRAC-TREFper2tREFI,641.leela,hashed_perceptron,spp_dev,6.974,0.05499882237396676,0.04954604592759398,512.0,1.0,17594831.896848843,1385662.59982384,7.875395502198609
TPRAC-TREFper2tREFI,644.nab,hashed_perceptron,spp_dev,10.24,0.31266149503245516,0.18110947522778786,1024.0,1.0,12069018.115400147,516729.2491251449,4.281452262183573
TPRAC-TREFper2tREFI,437.leslie3d,hashed_perceptron,spp_dev,1.5487,37.478527391421586,15.127100505275987,256.0,1.0,63779198.882579915,6715692.58080491,10.529596950831527
TPRAC-TREFper2tREFI,classification,hashed_perceptron,spp_dev,0.36633,193.18717503243172,214.35230548327525,1024.0,1.0,330165975.2665085,8110811.405483551,2.456586084903673
TPRAC-TREFper2tREFI,429.mcf,hashed_perceptron,spp_dev,1.4039,61.3860969835691,39.81284743775349,2048.0,1.0,76987319.71334141,1286226.731816407,1.670699456229429
TPRAC-TREFper2tREFI,470.lbm,hashed_perceptron,spp_dev,1.5866,56.812560615004955,47.98992431467207,4096.0,1.0,74633079.39324604,1117272.2809210266,1.497020208738881
TPRAC-TREFper2tREFI,447.dealII,hashed_perceptron,spp_dev,9.629,0.10601722219872325,0.08966188627544011,4096.0,1.0,12831460.042376239,347109.62322623935,2.705145182854489
TPRAC-TREFper2tREFI,641.leela,hashed_perceptron,spp_dev,6.984,0.04598838030340694,0.04625210667846861,4096.0,1.0,16563704.411588531,455423.1524135322,2.749524750604114
TPRAC-TREFper2tREFI,464.h264ref,hashed_perceptron,spp_dev,7.6739999999999995,1.8944859780117862,0.9332301853514824,4096.0,1.0,16692021.225266844,428038.3825418431,2.5643292490781047
TPRAC-TREFper2tREFI,403.gcc,hashed_perceptron,spp_dev,8.909,0.5267354557894656,0.3896973006429997,1024.0,1.0,14702430.527148604,627149.1658236007,4.265615570606136
TPRAC-TREFper2tREFI,631.deepsjeng,hashed_perceptron,spp_dev,5.122999999999999,1.081869398660981,0.9176371210853043,128.0,1.0,29166254.917764634,5416558.16268963,18.57131873105348
TPRAC-TREFper2tREFI,607.cactuBSSN,hashed_perceptron,spp_dev,2.0022,18.36489077789537,17.82185453169252,128.0,1.0,90575592.97210336,12986288.67790336,14.337514391877122
TPRAC-TREFper2tREFI,444.namd,hashed_perceptron,spp_dev,11.536000000000001,0.40114200590087945,0.17374662140720953,512.0,1.0,11792660.707639866,913409.134039865,7.745572917637779
TPRAC-TREFper2tREFI,437.leslie3d,hashed_perceptron,spp_dev,1.8491000000000002,37.73788454091759,14.410713179179679,512.0,1.0,51414275.48238108,2848829.3470310722,5.5409306467954105
TPRAC-TREFper2tREFI,473.astar,hashed_perceptron,spp_dev,7.667,2.1339480073297143,1.9257577141069544,4096.0,1.0,17764368.112984285,431033.4022842778,2.426393100744338
TPRAC-TREFper2tREFI,classification,hashed_perceptron,spp_dev,0.26622999999999997,187.70242503546277,198.83552522146954,128.0,1.0,436410138.3939261,58191877.262100995,13.3342175496331
TPRAC-TREFper2tREFI,cassandra,hashed_perceptron,spp_dev,0.23704999999999998,199.66126255532208,228.11659103425816,128.0,1.0,500236031.6901942,65783531.70291919,13.15049847182144
TPRAC-TREFper2tREFI,429.mcf,hashed_perceptron,spp_dev,1.4039,61.3860969835691,39.81284743775349,4096.0,1.0,76987319.71334141,1286226.731816407,1.670699456229429
TPRAC-TREFper2tREFI,605.mcf,hashed_perceptron,spp_dev,1.0264,44.242779535249284,20.45054220721501,2048.0,1.0,69609265.12573963,1517042.458039624,2.1793685873558553
TPRAC-TREFper2tREFI,648.exchange2,hashed_perceptron,spp_dev,12.038,0.0004099739302702415,0.0081444821025637,2048.0,1.0,10350354.912450269,282357.2617502693,2.7279959396428666
TPRAC-TREFper2tREFI,603.bwaves,hashed_perceptron,spp_dev,11.28,0.14697274504339988,0.3140788797398218,128.0,1.0,14530955.224980801,2642244.8722058013,18.183559382685335
TPRAC-TREFper2tREFI,470.lbm,hashed_perceptron,spp_dev,0.9823000000000001,56.848328628852336,52.3657974319533,128.0,1.0,114651862.66148606,14946787.201086063,13.036671933727769
TPRAC-TREFper2tREFI,644.nab,hashed_perceptron,spp_dev,10.292,0.31147346201576237,0.18106059300022087,4096.0,1.0,11800717.393679623,324161.08560462267,2.746960839670993
TPRAC-TREFper2tREFI,401.bzip2,hashed_perceptron,spp_dev,5.527,4.489312727126603,2.3836529246914404,4096.0,1.0,24111343.536934182,575042.9244341805,2.3849476639628957
TPRAC-TREFper2tREFI,429.mcf,hashed_perceptron,spp_dev,1.2663,62.282909399544494,40.46961868043346,512.0,1.0,85333640.944739,4319643.008438987,5.0620634026811695
TPRAC-TREFper2tREFI,447.dealII,hashed_perceptron,spp_dev,9.614,0.10832094989095335,0.0915280496185049,512.0,1.0,13614983.956567427,1057035.8341174263,7.763768488375974
TPRAC-TREFper2tREFI,620.omnetpp,hashed_perceptron,spp_dev,0.9354,33.04252600394521,26.91826904782286,512.0,1.0,82065323.60145465,5143131.395029657,6.267118886908881
TPRAC-TREFper2tREFI,454.calculix,hashed_perceptron,spp_dev,11.127,0.021631205548330357,0.01589688006986848,512.0,1.0,11639883.55181662,912708.4483916204,7.841216317401864
TPRAC-TREFper2tREFI,444.namd,hashed_perceptron,spp_dev,11.593,0.3957904151456793,0.17156963536828512,1024.0,1.0,11221934.015094168,473587.2802441687,4.220193057695453
TPRAC-TREFper2tREFI,454.calculix,hashed_perceptron,spp_dev,11.137,0.021755981704426802,0.015703904063795147,4096.0,1.0,11011777.70620377,300560.3646787685,2.729444533823454
TPRAC-TREFper2tREFI,458.sjeng,hashed_perceptron,spp_dev,6.26,0.9691327163321217,0.9750357394002888,2048.0,1.0,19018078.742153708,519612.5402537063,2.7322031173526553
TPRAC-TREFper2tREFI,416.gamess,hashed_perceptron,spp_dev,8.624,0.011123059994877043,0.02181114697276148,1024.0,1.0,13956377.523909684,596218.5281596826,4.272014906004494
TPRAC-TREFper2tREFI,638.imagick,hashed_perceptron,spp_dev,13.732000000000001,1.112799686631026,0.4962788358993029,512.0,1.0,10453438.194543568,772586.0426685677,7.390736217982694
TPRAC-TREFper2tREFI,603.bwaves,hashed_perceptron,spp_dev,11.293000000000001,0.14696399383650308,0.29246491967118216,256.0,1.0,13447243.77933146,1804294.9920814605,13.417582232387865
TPRAC-TREFper2tREFI,625.x264,hashed_perceptron,spp_dev,11.639,1.010351780311892,0.5094473482108207,256.0,1.0,12785534.842489978,1708458.6908899788,13.362434281687484
TPRAC-TREFper2tREFI,627.cam4,hashed_perceptron,spp_dev,1.805,36.344099355892126,13.420339029065415,1024.0,1.0,104016446.41930261,3209793.3183776084,3.085851736790307
TPRAC-TREFper2tREFI,471.omnetpp,hashed_perceptron,spp_dev,0.8765000000000001,46.41404626177114,34.7689503936935,512.0,1.0,94360106.40258881,5564410.629488804,5.8969948653387085
TPRAC-TREFper2tREFI,628.pop2,hashed_perceptron,spp_dev,2.4256,30.357282491232997,12.046827653378108,2048.0,1.0,81448004.60656403,1532554.546989018,1.8816354733207388
TPRAC-TREFper2tREFI,631.deepsjeng,hashed_perceptron,spp_dev,6.109,1.082562676996595,0.9066089843122985,4096.0,1.0,19849135.229947384,542006.7653723853,2.7306316325289197
TPRAC-TREFper2tREFI,429.mcf,hashed_perceptron,spp_dev,1.3694000000000002,61.170434516894744,39.91873497617773,1024.0,1.0,78939209.80117592,2089979.8610759273,2.6475814317624367
TPRAC-TREFper2tREFI,621.wrf,hashed_perceptron,spp_dev,5.673,0.12915527030925794,0.05814436505291773,128.0,1.0,24146452.967786573,4547096.482886572,18.831322716229945
TPRAC-TREFper2tREFI,600.perlbench,hashed_perceptron,spp_dev,9.715,0.1416919540663853,0.08827242141827207,256.0,1.0,14339425.914111303,1993167.4502113035,13.899911071403807
TPRAC-TREFper2tREFI,603.bwaves,hashed_perceptron,spp_dev,11.307,0.1472939778402333,0.2783216424507062,512.0,1.0,12391540.260208244,934714.6547582432,7.543167638003825
TPRAC-TREFper2tREFI,602.gcc,hashed_perceptron,spp_dev,4.423,2.34242779489213,1.6990992711133581,512.0,1.0,28559065.627260633,2142080.9057856323,7.500528671851718
TPRAC-TREFper2tREFI,473.astar,hashed_perceptron,spp_dev,7.553,2.2656675704513787,1.9188702216845976,1024.0,1.0,18346881.572078466,694110.1161784629,3.7832593700000055
TPRAC-TREFper2tREFI,641.leela,hashed_perceptron,spp_dev,6.982,0.045586669632995264,0.04176007874489198,1024.0,1.0,16851715.25605078,721908.8882007834,4.283889664831446
TPRAC-TREFper2tREFI,433.milc,hashed_perceptron,spp_dev,0.8299000000000001,108.55778040162303,43.293732521203665,4096.0,1.0,232470993.8633655,4026858.6088404898,1.732198302213682
TPRAC-TREFper2tREFI,620.omnetpp,hashed_perceptron,spp_dev,0.9819,32.92671298917255,26.81837361795968,1024.0,1.0,76297276.09002793,2557376.1635529115,3.3518577524776947
TPRAC-TREFper2tREFI,657.xz,hashed_perceptron,spp_dev,4.601,3.6983277564566013,3.4150148045626416,512.0,1.0,30582851.920637507,2149067.841662504,7.027035435541899
TPRAC-TREFper2tREFI,657.xz,hashed_perceptron,spp_dev,4.881,3.6532033464152613,3.535136011143653,4096.0,1.0,27756302.82306069,667170.5285356955,2.403672177770708
TPRAC-TREFper2tREFI,436.cactusADM,hashed_perceptron,spp_dev,3.8712999999999997,17.842456641920602,12.056114020897867,4096.0,1.0,51188894.4439952,881246.0171701965,1.721557042288442
TPRAC-TREFper2tREFI,410.bwaves,hashed_perceptron,spp_dev,1.0632000000000001,87.83924597847674,32.736405253858806,2048.0,1.0,93352560.77958885,1639545.5211888333,1.7562941043041136
TPRAC-TREFper2tREFI,623.xalancbmk,hashed_perceptron,spp_dev,5.2829999999999995,2.029240557477731,1.6313648806532242,4096.0,1.0,23130937.39645792,595885.9406579201,2.5761426372161167
TPRAC-TREFper2tREFI,600.perlbench,hashed_perceptron,spp_dev,9.777999999999999,0.14382911748110186,0.08678912346832038,512.0,1.0,13283416.117280047,1039663.3338300476,7.826776821947005
TPRAC-TREFper2tREFI,465.tonto,hashed_perceptron,spp_dev,9.056000000000001,0.10533631674293133,0.10270028528594113,512.0,1.0,13890547.610848866,1100412.5196988652,7.922024030495496
TPRAC-TREFper2tREFI,623.xalancbmk,hashed_perceptron,spp_dev,4.929,2.0313445718103047,1.7407073171616705,128.0,1.0,30495143.525634915,5383088.946984915,17.65228270678499
TPRAC-TREFper2tREFI,410.bwaves,hashed_perceptron,spp_dev,0.7839999999999999,87.83981084555766,35.452922531750914,256.0,1.0,126048046.11274676,12782190.814321736,10.140729038265608
TPRAC-TREFper2tREFI,450.soplex,hashed_perceptron,spp_dev,0.9579000000000001,69.33371707285093,45.01303219591546,4096.0,1.0,107888245.58922237,2004394.010622362,1.8578428073193112
TPRAC-TREFper2tREFI,435.gromacs,hashed_perceptron,spp_dev,8.849,0.09981158324574071,0.11080093562441219,256.0,1.0,15372215.876876581,2157473.471101581,14.034889233808686
TPRAC-TREFper2tREFI,638.imagick,hashed_perceptron,spp_dev,13.688,1.110088891759118,0.5103951168366188,128.0,1.0,12098289.289860923,2126361.8157609226,17.575723020137556
TPRAC-TREFper2tREFI,605.mcf,hashed_perceptron,spp_dev,1.0264,44.242779535249284,20.45054220721501,4096.0,1.0,69609265.12573963,1517042.458039624,2.1793685873558553
TPRAC-TREFper2tREFI,471.omnetpp,hashed_perceptron,spp_dev,0.6637,45.98181081737756,35.54253600672804,128.0,1.0,131138570.36055484,20231450.168154836,15.427536012120695
TPRAC-TREFper2tREFI,cassandra,hashed_perceptron,spp_dev,0.35074000000000005,397.9748396687356,450.0637255236927,2048.0,1.0,701873682.7467413,16207321.548391312,2.309150769831534
TPRAC-TREFper2tREFI,628.pop2,hashed_perceptron,spp_dev,2.1574,30.641211605276816,12.284541564562732,512.0,1.0,91066847.2017,5147410.860774992,5.652343326846723
TPRAC-TREFper2tREFI,433.milc,hashed_perceptron,spp_dev,0.8299000000000001,108.55778040162303,43.293732521203665,2048.0,1.0,232470993.8633655,4026858.6088404898,1.732198302213682
TPRAC-TREFper2tREFI,621.wrf,hashed_perceptron,spp_dev,5.68,0.12909790074648558,0.054350564887703484,512.0,1.0,21190944.079527885,1659592.579302886,7.831612282466372
TPRAC-TREFper2tREFI,435.gromacs,hashed_perceptron,spp_dev,8.902999999999999,0.09991033569435977,0.10763614426901642,2048.0,1.0,13163371.358355267,368950.4019552666,2.8028564408849594
TPRAC-TREFper2tREFI,cassandra,hashed_perceptron,spp_dev,0.34395,195.6306381009943,223.5420738571861,1024.0,1.0,351230902.63498557,8672551.695960516,2.469188112691043
