workload,Channel,interface,Baseline,Baseline-ClosedCap4
ycsb_eserver,1.0,12800.0,2.4669065279349485,2.4697539898801533
ycsb_eserver,1.0,17600.0,2.4900284371207064,2.4927469837387646
ycsb_eserver,2.0,8000.0,2.5142849147431128,2.517331923399221
ycsb_eserver,2.0,8800.0,2.519179247170692,2.5217266978836257
ycsb_eserver,4.0,8000.0,2.563490867725302,2.5642682472597293
ycsb_eserver,4.0,8800.0,2.567184889389579,2.568685288203355
ycsb_eserver,8.0,8000.0,2.5929803789538135,2.593475393748695
ycsb_eserver,8.0,8800.0,2.5955007814222277,2.5959162820738824
ycsb_eserver,16.0,8000.0,2.610343764888259,2.611191906901065
ycsb_eserver,16.0,8800.0,2.612142590782678,2.612142590782678
